timestamp,window_id,slug,reason,current_atr,up_ask,down_ask,budget_multiplier,cheaper_side_ratio,total_budget,buy_up_usd,buy_up_shares,buy_down_usd,buy_down_shares
1780478579603,225,btc-updown-5m-1780478700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780478879603,226,btc-updown-5m-1780479000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780479179603,227,btc-updown-5m-1780479300,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.06_budget_mult_0.72,89.6857,0.5400,0.4800,0.7225,0.5000,21.6750,11.4750,21.25000000,10.2000,21.25000000
1780479479603,228,btc-updown-5m-1780479600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780479779603,229,btc-updown-5m-1780479900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780480079602,230,btc-updown-5m-1780480200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780480379603,231,btc-updown-5m-1780480500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780480679603,232,btc-updown-5m-1780480800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780480979605,233,btc-updown-5m-1780481100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780481279605,234,btc-updown-5m-1780481400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780481579604,235,btc-updown-5m-1780481700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.01_spread_0.03_budget_mult_0.85,89.6857,0.4900,0.5200,0.8500,0.5000,25.5000,12.3713,25.24752475,13.1287,25.24752475
1780481879605,236,btc-updown-5m-1780482000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780482179605,237,btc-updown-5m-1780482300,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.5300,0.4900,0.7225,0.5000,21.6750,11.2625,21.25000000,10.4125,21.25000000
1780482779604,239,btc-updown-5m-1780482900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780483079604,240,btc-updown-5m-1780483200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780483379604,241,btc-updown-5m-1780483500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780483679605,242,btc-updown-5m-1780483800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780483979605,243,btc-updown-5m-1780484100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780484279607,244,btc-updown-5m-1780484400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780484579607,245,btc-updown-5m-1780484700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.01_spread_0.03_budget_mult_0.85,89.6857,0.4900,0.5200,0.8500,0.5000,25.5000,12.3713,25.24752475,13.1287,25.24752475
1780484879604,246,btc-updown-5m-1780485000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780485479607,248,btc-updown-5m-1780485600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
