timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,gap_at_flip,post_flip_peak,effective_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781721177213,568,btc-updown-15m-1781721000,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.4500,0.0100,0.0100,0.4500,true,3,3,19.78,722,59.4000,65396.5951,,,0.232256,-3.121418,0.238410
1781721185360,568,btc-updown-15m-1781721000,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0500,0.0100,0.0100,0.0500,false,4,3,20.67,714,59.4000,65322.2558,,,-7.648675,-5.576137,-0.080585
1781721186405,568,btc-updown-15m-1781721000,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0200,0.0100,0.0100,0.0200,false,5,3,20.78,713,59.4000,65333.6333,,,-7.069608,-4.220592,1.355545
1781721202040,568,btc-updown-15m-1781721000,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.2000,0.0100,0.0100,0.2000,true,6,5,22.56,697,59.4000,65314.1102,,,-0.858007,-0.061735,0.952633
1781721208256,568,btc-updown-15m-1781721000,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1050,0.0100,0.0100,0.1050,false,7,5,23.22,691,59.4000,65363.6518,,,0.987344,3.073327,-0.838142
1781721317462,568,btc-updown-15m-1781721000,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.3000,0.0150,0.0150,0.3000,true,8,7,35.33,582,59.4000,65328.4036,,,2.066626,2.789643,0.238039
1781721317906,568,btc-updown-15m-1781721000,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0150,0.0100,0.0100,0.0150,false,9,7,35.33,582,59.4000,65341.0200,,,2.772773,3.575342,0.785700
1781721318981,568,btc-updown-15m-1781721000,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0100,0.0100,0.0100,0.0100,false,10,7,35.44,581,59.4000,65341.0200,,,2.772773,3.575342,0.785700
1781721324566,568,btc-updown-15m-1781721000,mid_cross,UP,DOWN,0.5000,0.5150,0.0150,0.0400,0.0150,0.0150,0.0400,false,11,7,36.11,575,59.4000,65363.3958,,,5.050814,3.575534,-0.086190
1781721340581,568,btc-updown-15m-1781721000,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.0700,0.0200,0.0200,0.0700,false,12,7,37.89,559,59.4000,65333.8025,,,-0.781429,0.483581,0.131845
1781721347707,568,btc-updown-15m-1781721000,mid_cross,UP,DOWN,0.4850,0.5050,0.0200,0.0500,0.0200,0.0200,0.0500,false,13,7,38.67,552,59.4000,65342.2965,,,0.102503,0.544261,-0.353780
1781721359307,568,btc-updown-15m-1781721000,mid_cross,DOWN,UP,0.5150,0.5050,0.0100,0.1400,0.0100,0.0100,0.1400,false,14,7,40.00,540,59.4000,65318.5143,,,-0.664377,-0.180793,0.485232
1781721971531,569,btc-updown-15m-1781721900,armed_init,,DOWN,0.3450,0.6600,0.3150,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,65869.3738,,,1.348749,0.832297,0.138569
1781722871318,570,btc-updown-15m-1781722800,armed_init,,UP,0.6650,0.3500,0.3150,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,65560.3795,,,1.087099,0.606530,0.383238
1781722990298,570,btc-updown-15m-1781722800,mid_cross,UP,DOWN,0.5000,0.5150,0.0150,0.4100,0.0150,0.0150,0.4100,true,1,1,21.22,709,59.4000,65485.0495,,,-4.036518,-2.939675,-0.344207
1781722993452,570,btc-updown-15m-1781722800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0200,0.0100,0.0100,0.0200,false,2,1,21.56,706,59.4000,65458.6271,,,-5.182433,-4.280954,-0.602595
1781723001545,570,btc-updown-15m-1781722800,mid_cross,UP,DOWN,0.4850,0.4950,0.0100,0.0300,0.0100,0.0100,0.0300,false,3,1,22.44,698,59.4000,65468.3433,,,-1.961295,-1.535921,0.128931
1781723015194,570,btc-updown-15m-1781722800,mid_cross,DOWN,UP,0.5150,0.4850,0.0300,0.1200,0.0300,0.0300,0.1200,false,4,1,24.00,684,59.4000,65437.2124,,,-1.115829,-1.203536,0.104693
1781723016047,570,btc-updown-15m-1781722800,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0400,0.0100,0.0100,0.0400,false,5,1,24.11,683,59.4000,65437.2124,,,-1.115829,-1.203536,0.104693
1781723022575,570,btc-updown-15m-1781722800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0300,0.0100,0.0100,0.0300,false,6,1,24.78,677,59.4000,65457.1797,,,-0.050938,0.420881,0.544599
1781723043811,570,btc-updown-15m-1781722800,mid_cross,UP,DOWN,0.4900,0.5100,0.0200,0.1150,0.0200,0.0200,0.1150,false,7,1,27.11,656,59.4000,65475.4928,,,0.915656,0.274624,-0.022141
1781723700732,570,btc-updown-15m-1781722800,armed_init,,DOWN,0.0010,1.0040,1.0030,0.0000,0.0000,0.0000,0.0000,false,0,0,100.00,0,59.4000,65314.0248,,,-1.225361,-1.150598,-0.962489
1781723771148,571,btc-updown-15m-1781723700,armed_init,,DOWN,0.2650,0.7450,0.4800,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,65153.6765,,,1.034172,-1.326671,-1.860278
1781724671787,572,btc-updown-15m-1781724600,armed_init,,UP,0.6750,0.3250,0.3500,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,64554.7377,,,8.567270,7.115587,1.398258
1781724752350,572,btc-updown-15m-1781724600,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.5200,0.0100,0.0100,0.5200,true,1,1,17.00,747,59.4000,64425.9916,,,-1.812273,-3.588964,-1.622417
1781724761618,572,btc-updown-15m-1781724600,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0800,0.0100,0.0100,0.0800,false,2,1,18.00,738,59.4000,64371.1173,,,-4.978215,-4.000766,-0.059782
1781724791358,572,btc-updown-15m-1781724600,mid_cross,UP,DOWN,0.4850,0.5050,0.0200,0.0950,0.0200,0.0200,0.0950,false,3,1,21.33,708,59.4000,64406.5787,,,0.387711,0.465348,-0.157416
1781724793887,572,btc-updown-15m-1781724600,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0600,0.0100,0.0100,0.0600,false,4,1,21.56,706,59.4000,64382.9929,,,-1.304933,-1.391442,-0.431519
1781724812537,572,btc-updown-15m-1781724600,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1700,0.0100,0.0100,0.1700,true,5,3,23.67,687,59.4000,64417.6965,,,0.822287,0.233014,0.057112
1781724825827,572,btc-updown-15m-1781724600,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0400,0.0100,0.0100,0.0400,false,6,3,25.11,674,59.4000,64374.5046,,,-3.701512,-1.812195,-0.154435
1781724831956,572,btc-updown-15m-1781724600,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0400,0.0100,0.0100,0.0400,false,7,3,25.78,668,59.4000,64391.3075,,,-1.319446,-0.091007,-0.013059
1781724843240,572,btc-updown-15m-1781724600,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0800,0.0100,0.0100,0.0800,false,8,3,27.11,656,59.4000,64377.7075,,,-0.215763,-0.581224,0.361256
1781724851310,572,btc-updown-15m-1781724600,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0300,0.0100,0.0100,0.0300,false,9,3,28.00,648,59.4000,64402.9386,,,0.569488,1.054213,-0.090096
1781724858164,572,btc-updown-15m-1781724600,mid_cross,DOWN,UP,0.5150,0.5050,0.0100,0.0900,0.0100,0.0100,0.0900,false,10,3,28.78,641,59.4000,64363.1210,,,-0.551021,-1.650014,0.242694
1781724865061,572,btc-updown-15m-1781724600,mid_cross,UP,DOWN,0.5000,0.5150,0.0150,0.0300,0.0150,0.0150,0.0300,false,11,3,29.56,634,59.4000,64402.9287,,,0.939556,1.288328,0.135696
1781724865110,572,btc-updown-15m-1781724600,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.0150,0.0150,0.0150,0.0150,false,12,3,29.56,634,59.4000,64402.9287,,,0.939556,1.288328,0.135696
1781724866818,572,btc-updown-15m-1781724600,mid_cross,UP,DOWN,0.5000,0.5150,0.0150,0.0150,0.0150,0.0150,0.0150,false,13,3,29.67,633,59.4000,64394.1642,,,-0.105910,0.193058,-1.573101
1781724866854,572,btc-updown-15m-1781724600,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0150,0.0100,0.0100,0.0150,false,14,3,29.67,633,59.4000,64394.1642,,,-0.105910,0.193058,-1.573101
1781724866896,572,btc-updown-15m-1781724600,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0100,0.0100,0.0100,0.0100,false,15,3,29.67,633,59.4000,64394.1642,,,-0.105910,0.193058,-1.573101
1781724868460,572,btc-updown-15m-1781724600,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.0100,0.0200,0.0200,0.0200,false,16,3,29.89,631,59.4000,64397.5939,,,-0.264058,0.451852,0.258794
1781724884985,572,btc-updown-15m-1781724600,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0800,0.0100,0.0100,0.0800,false,17,3,31.67,615,59.4000,64419.3188,,,0.385441,1.161894,0.307308
1781724913459,572,btc-updown-15m-1781724600,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.1050,0.0100,0.0100,0.1050,false,18,3,34.89,586,59.4000,64369.9727,,,-0.617262,-0.761920,0.894972
1781724914248,572,btc-updown-15m-1781724600,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0200,0.0100,0.0100,0.0200,false,19,3,35.00,585,59.4000,64381.0471,,,-0.377683,0.184463,0.946382
1781724921453,572,btc-updown-15m-1781724600,mid_cross,DOWN,UP,0.5150,0.4850,0.0300,0.1600,0.0300,0.0300,0.1600,true,20,5,35.78,578,59.4000,64350.5864,,,-1.625676,-1.441219,0.424811
1781725099908,572,btc-updown-15m-1781724600,mid_cross,UP,DOWN,0.4900,0.5100,0.0200,0.4500,0.0200,0.0200,0.4500,true,21,6,55.56,400,59.4000,64420.8843,,,-2.252320,-1.812328,0.149742
1781725102661,572,btc-updown-15m-1781724600,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0800,0.0100,0.0100,0.0800,false,22,6,55.89,397,59.4000,64386.4326,,,-3.148754,-4.225145,-1.762734
1781725104286,572,btc-updown-15m-1781724600,mid_cross,UP,DOWN,0.4850,0.5050,0.0200,0.0100,0.0200,0.0200,0.0200,false,23,6,56.11,395,59.4000,64383.8582,,,-2.908368,-4.093154,0.131991
1781725571043,573,btc-updown-15m-1781725500,armed_init,,TIE,0.5000,0.5050,0.0050,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,64087.7466,,,-2.122331,-2.182759,0.352874
1781725775611,573,btc-updown-15m-1781725500,mid_cross,UP,DOWN,0.5050,0.5150,0.0100,0.3600,0.0100,0.0100,0.3600,true,1,1,30.67,624,59.4000,64121.2774,,,-2.305376,-2.294043,-0.359229
1781725776639,573,btc-updown-15m-1781725500,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0200,0.0100,0.0100,0.0200,false,2,1,30.78,623,59.4000,64112.3905,,,-2.873519,-2.821174,-0.527132
1781725778366,573,btc-updown-15m-1781725500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0200,0.0100,0.0100,0.0200,false,3,1,31.00,621,59.4000,64101.4802,,,-3.417738,-3.221239,-0.135685
1781725781102,573,btc-updown-15m-1781725500,mid_cross,DOWN,UP,0.5200,0.4800,0.0400,0.0200,0.0400,0.0400,0.0400,false,4,1,31.33,618,59.4000,64092.1391,,,-4.524693,-3.460835,-0.337566
1781725799986,573,btc-updown-15m-1781725500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1550,0.0100,0.0100,0.1550,true,5,3,33.33,600,59.4000,64106.6123,,,0.723661,-0.342816,0.103002
1781725804074,573,btc-updown-15m-1781725500,mid_cross,DOWN,UP,0.5150,0.4850,0.0300,0.2800,0.0300,0.0300,0.2800,true,6,4,33.89,595,59.4000,64018.8576,,,-4.175731,-6.806952,-0.164692
1781725804087,573,btc-updown-15m-1781725500,mid_cross,UP,DOWN,0.5150,0.5350,0.0200,0.0300,0.0200,0.0200,0.0300,false,7,4,33.89,595,59.4000,64018.8576,,,-4.175731,-6.806952,-0.164692
1781725804202,573,btc-updown-15m-1781725500,mid_cross,DOWN,UP,0.5450,0.5350,0.0100,0.0200,0.0100,0.0100,0.0200,false,8,4,33.89,595,59.4000,64018.8576,,,-4.175731,-6.806952,-0.164692
1781725866010,573,btc-updown-15m-1781725500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.4500,0.0100,0.0100,0.4500,true,9,6,40.78,533,59.4000,64114.3791,,,-4.778659,-3.423121,-0.429592
1781725874107,573,btc-updown-15m-1781725500,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.0800,0.0150,0.0150,0.0800,false,10,6,41.56,526,59.4000,64064.0291,,,-4.487479,-4.932527,0.062793
1781725874456,573,btc-updown-15m-1781725500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0150,0.0100,0.0100,0.0150,false,11,6,41.67,525,59.4000,64064.0291,,,-4.487479,-4.932527,0.062793
1781725911379,573,btc-updown-15m-1781725500,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.1450,0.0100,0.0100,0.1450,false,12,6,45.78,488,59.4000,64060.4480,,,0.849345,-0.132658,0.011529
1781725913877,573,btc-updown-15m-1781725500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0200,0.0100,0.0100,0.0200,false,13,6,46.00,486,59.4000,64079.5489,,,1.529755,1.376372,1.016225
1781725992003,573,btc-updown-15m-1781725500,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.1600,0.0100,0.0100,0.1600,true,14,8,54.78,407,59.4000,64081.2121,,,-0.399726,0.150218,0.128840
1781726030557,573,btc-updown-15m-1781725500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.3000,0.0100,0.0100,0.3000,true,15,9,59.00,369,59.4000,64135.3150,,,-2.175006,-1.043061,0.273139
1781726038447,573,btc-updown-15m-1781725500,mid_cross,DOWN,UP,0.5300,0.5000,0.0300,0.0200,0.0300,0.0300,0.0300,false,16,9,59.89,361,59.4000,64103.0246,,,-3.193111,-2.181516,0.211454
1781726048327,573,btc-updown-15m-1781725500,mid_cross,UP,DOWN,0.4850,0.4950,0.0100,0.1200,0.0100,0.0100,0.1200,false,17,9,61.00,351,59.4000,64108.5932,,,-1.386406,-1.220885,-1.104830
1781726064019,573,btc-updown-15m-1781725500,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.1000,0.0100,0.0100,0.1000,false,18,9,62.78,335,59.4000,64090.7602,,,-1.532758,-0.568871,0.169740
1781726471866,574,btc-updown-15m-1781726400,armed_init,,DOWN,0.4750,0.5350,0.0600,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,64196.9074,,,1.615388,1.448056,0.509856
1781726507223,574,btc-updown-15m-1781726400,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.2200,0.0150,0.0150,0.2200,true,1,1,12.00,792,59.4000,64248.9764,,,2.617160,2.391694,-0.125124
1781726531566,574,btc-updown-15m-1781726400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0600,0.0100,0.0100,0.0600,false,2,1,14.67,768,59.4000,64251.5678,,,-0.279913,-0.005977,-0.159814
1781726535854,574,btc-updown-15m-1781726400,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0700,0.0100,0.0100,0.0700,false,3,1,15.11,764,59.4000,64249.1255,,,-0.603130,-0.157719,-0.017963
1781727216105,574,btc-updown-15m-1781726400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.7400,0.0100,0.0100,0.7400,true,4,3,90.67,84,59.4000,64256.1335,,,-1.534698,-1.235908,0.013397
1781727301244,574,btc-updown-15m-1781726400,armed_init,,DOWN,0.0100,0.9950,0.9850,0.0000,0.0000,0.0000,0.0000,false,0,0,100.00,0,59.4000,64157.6034,,,-2.212266,-2.381884,-0.118514
1781727429670,575,btc-updown-15m-1781727300,armed_init,,TIE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,0,0,14.44,770,59.4000,64200.2845,,,2.143586,1.865784,0.733446
1781728329399,576,btc-updown-15m-1781728200,armed_init,,TIE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,false,0,0,14.44,770,59.4000,64353.0541,,,-0.101440,0.226910,-0.053336
1781728880540,576,btc-updown-15m-1781728200,mid_cross,UP,DOWN,0.4150,0.4750,0.0600,0.8600,0.0600,0.0600,0.8600,true,1,1,75.67,219,59.4000,64308.7555,,,-0.839287,-0.513725,-0.034269
1781728925248,576,btc-updown-15m-1781728200,mid_cross,DOWN,UP,0.5350,0.5250,0.0100,0.2400,0.0100,0.0100,0.2400,true,2,2,80.67,174,59.4000,64300.1245,,,0.184728,0.409968,0.015861
1781728925469,576,btc-updown-15m-1781728200,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0500,0.0100,0.0100,0.0500,false,3,2,80.67,174,59.4000,64300.1245,,,0.184728,0.409968,0.015861
1781729101238,576,btc-updown-15m-1781728200,armed_init,,DOWN,0.0100,0.9950,0.9850,0.0000,0.0000,0.0000,0.0000,false,0,0,100.00,0,59.4000,64175.8230,,,-0.674871,-0.455010,0.039542
1781729175021,577,btc-updown-15m-1781729100,armed_init,,UP,0.6250,0.3750,0.2500,0.0000,0.0000,0.0000,0.0000,false,0,0,8.44,824,59.4000,64214.5230,,,1.117857,0.510915,-0.044748
1781730071083,578,btc-updown-15m-1781730000,armed_init,,UP,0.5400,0.4550,0.0850,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,64387.5617,,,1.415969,0.753416,-0.123204
1781730089066,578,btc-updown-15m-1781730000,mid_cross,UP,DOWN,0.4850,0.5050,0.0200,0.0850,0.0200,0.0200,0.0850,false,1,0,10.00,810,59.4000,64377.7252,,,-0.565000,-0.370902,-0.119383
1781730972390,579,btc-updown-15m-1781730900,armed_init,,UP,0.4950,0.4850,0.0100,0.0000,0.0000,0.0000,0.0000,false,0,0,8.11,827,59.4000,64275.6917,,,-1.674791,-0.870259,0.107851
1781730972390,579,btc-updown-15m-1781730900,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0100,0.0100,0.0100,0.0100,false,1,0,8.11,827,59.4000,64275.6917,,,-1.674791,-0.870259,0.107851
1781731211419,579,btc-updown-15m-1781730900,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.4400,0.0100,0.0100,0.4400,true,2,2,34.67,588,59.4000,64272.8306,,,0.072044,0.261916,0.020884
1781731215124,579,btc-updown-15m-1781730900,mid_cross,UP,DOWN,0.4850,0.5050,0.0200,0.0200,0.0200,0.0200,0.0200,false,3,2,35.11,584,59.4000,64280.4661,,,0.483750,0.717381,-0.017708
1781731216104,579,btc-updown-15m-1781730900,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0300,0.0100,0.0100,0.0300,false,4,2,35.22,583,59.4000,64280.4806,,,0.427699,0.661189,-0.056192
1781731265949,579,btc-updown-15m-1781730900,mid_cross,UP,DOWN,0.5000,0.5150,0.0150,0.1600,0.0150,0.0150,0.1600,true,5,4,40.67,534,59.4000,64289.0778,,,-0.009472,-0.017695,-0.001050
1781731343503,579,btc-updown-15m-1781730900,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.2850,0.0100,0.0100,0.2850,true,6,5,49.33,456,59.4000,64283.1735,,,0.685695,0.517546,-0.032904
1781731367907,579,btc-updown-15m-1781730900,mid_cross,UP,DOWN,0.4850,0.5000,0.0150,0.2600,0.0150,0.0150,0.2600,true,7,6,52.00,432,59.4000,64299.3277,,,0.657141,-0.103643,-0.147280
1781731391002,579,btc-updown-15m-1781730900,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.1800,0.0100,0.0100,0.1800,true,8,7,54.67,408,59.4000,64272.1901,,,-1.004625,-0.677665,0.063270
1781731504988,579,btc-updown-15m-1781730900,mid_cross,UP,DOWN,0.5000,0.5150,0.0150,0.4000,0.0150,0.0150,0.4000,true,9,8,67.22,295,59.4000,64292.9717,,,-0.664688,-0.970628,0.239197
1781731505480,579,btc-updown-15m-1781730900,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.0200,0.0150,0.0150,0.0200,false,10,8,67.33,294,59.4000,64292.9717,,,-0.664688,-0.970628,0.239197
1781731516006,579,btc-updown-15m-1781730900,mid_cross,UP,DOWN,0.4850,0.5150,0.0300,0.0350,0.0300,0.0300,0.0350,false,11,8,68.56,283,59.4000,64288.2209,,,-0.990775,-0.589113,0.065545
1781731532239,579,btc-updown-15m-1781730900,mid_cross,DOWN,UP,0.5150,0.4850,0.0300,0.1400,0.0300,0.0300,0.1400,false,12,8,70.33,267,59.4000,64279.1364,,,-0.450441,-0.308739,0.011655
1781731533483,579,btc-updown-15m-1781730900,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0400,0.0100,0.0100,0.0400,false,13,8,70.44,266,59.4000,64279.5009,,,-0.435362,-0.254912,0.053826
1781731876067,580,btc-updown-15m-1781731800,armed_init,,UP,0.6050,0.4050,0.2000,0.0000,0.0000,0.0000,0.0000,false,0,0,8.56,823,59.4000,64219.9694,,,-0.169505,-0.091729,0.006774
1781732587035,580,btc-updown-15m-1781731800,mid_cross,UP,DOWN,0.4700,0.5060,0.0360,0.9600,0.0360,0.0360,0.9600,true,1,1,87.56,112,59.4000,64215.0194,,,-1.328207,-1.320978,0.086438
1781732700754,580,btc-updown-15m-1781731800,armed_init,,DOWN,0.0010,1.0040,1.0030,0.0000,0.0000,0.0000,0.0000,false,0,0,100.00,0,59.4000,64144.6180,,,0.628661,-0.353106,-1.175697
1781732771299,581,btc-updown-15m-1781732700,armed_init,,UP,0.5550,0.4450,0.1100,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,64139.1995,,,-0.077024,-0.476542,0.041791
1781732857153,581,btc-updown-15m-1781732700,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.4450,0.0100,0.0100,0.4450,true,1,1,17.56,742,59.4000,64134.2269,,,-1.675343,-1.420622,0.049209
1781732919481,581,btc-updown-15m-1781732700,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.2950,0.0100,0.0100,0.2950,true,2,2,24.44,680,59.4000,64111.3292,,,0.699925,0.473899,0.011832
1781732920292,581,btc-updown-15m-1781732700,mid_cross,UP,DOWN,0.4850,0.4950,0.0100,0.2000,0.0100,0.0100,0.2000,true,3,3,24.56,679,59.4000,64112.1164,,,0.702462,0.461566,-0.006166
1781732920556,581,btc-updown-15m-1781732700,mid_cross,DOWN,UP,0.5100,0.5000,0.0100,0.0300,0.0100,0.0100,0.0300,false,4,3,24.56,679,59.4000,64112.1164,,,0.702462,0.461566,-0.006166
1781732920607,581,btc-updown-15m-1781732700,mid_cross,UP,DOWN,0.4850,0.5000,0.0150,0.0100,0.0150,0.0150,0.0150,false,5,3,24.56,679,59.4000,64112.1164,,,0.702462,0.461566,-0.006166
1781732949023,581,btc-updown-15m-1781732700,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.0400,0.0150,0.0150,0.0400,false,6,3,27.78,650,59.4000,64128.6283,,,-0.249641,0.027375,-0.000566
1781733671219,582,btc-updown-15m-1781733600,armed_init,,DOWN,0.3350,0.6650,0.3300,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,64131.6067,,,-0.890826,-0.349125,0.081990
1781734572399,583,btc-updown-15m-1781734500,armed_init,,UP,0.5650,0.4350,0.1300,0.0000,0.0000,0.0000,0.0000,false,0,0,8.11,827,59.4000,64113.0137,,,-1.153615,-0.491936,-0.283111
1781735471006,584,btc-updown-15m-1781735400,armed_init,,DOWN,0.4050,0.6050,0.2000,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,64308.7824,,,-0.456603,-0.057502,0.035556
1781735760580,584,btc-updown-15m-1781735400,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.2800,0.0150,0.0150,0.2800,true,1,1,40.11,539,59.4000,64342.1002,,,0.237631,0.168819,-0.011257
1781735795451,584,btc-updown-15m-1781735400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.2600,0.0100,0.0100,0.2600,true,2,2,44.00,504,59.4000,64380.9810,,,0.677023,0.406280,-0.034210
1781735869124,584,btc-updown-15m-1781735400,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.5000,0.0200,0.0200,0.5000,true,3,3,52.22,430,59.4000,64331.3471,,,0.544703,0.547714,0.051113
1781735880250,584,btc-updown-15m-1781735400,mid_cross,UP,DOWN,0.4850,0.4950,0.0100,0.0800,0.0100,0.0100,0.0800,false,4,3,53.44,419,59.4000,64339.4702,,,0.423870,0.495357,-0.077977
1781736083232,584,btc-updown-15m-1781735400,mid_cross,DOWN,UP,0.5150,0.5000,0.0150,0.6000,0.0150,0.0150,0.6000,true,5,5,76.00,216,59.4000,64318.5219,,,0.828023,0.549130,-0.044512
1781736089437,584,btc-updown-15m-1781735400,mid_cross,UP,DOWN,0.4700,0.4850,0.0150,0.0800,0.0150,0.0150,0.0800,false,6,5,76.67,210,59.4000,64329.7297,,,1.095437,0.997962,-0.121258
1781736099156,584,btc-updown-15m-1781735400,mid_cross,DOWN,UP,0.5150,0.5050,0.0100,0.1000,0.0100,0.0100,0.1000,false,7,5,77.78,200,59.4000,64322.5572,,,0.240748,0.105981,-0.009135
1781736177968,584,btc-updown-15m-1781735400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1800,0.0100,0.0100,0.1800,true,8,7,86.44,122,59.4000,64332.9107,,,-0.026462,0.001727,0.003106
1781736185647,584,btc-updown-15m-1781735400,mid_cross,DOWN,UP,0.5200,0.4800,0.0400,0.0800,0.0400,0.0400,0.0800,false,9,7,87.33,114,59.4000,64324.9705,,,-0.396550,-0.432929,0.023771
1781736221528,584,btc-updown-15m-1781735400,mid_cross,UP,DOWN,0.5150,0.5950,0.0800,0.3200,0.0800,0.0800,0.3200,true,10,9,91.33,78,59.4000,64333.7713,,,-0.110704,0.009088,-0.000790
1781736301285,584,btc-updown-15m-1781735400,armed_init,,DOWN,0.0100,0.9950,0.9850,0.0000,0.0000,0.0000,0.0000,false,0,0,100.00,0,59.4000,64209.4680,,,-0.041565,-0.018809,-0.089061
1781736371272,585,btc-updown-15m-1781736300,armed_init,,UP,0.5750,0.4400,0.1350,0.0000,0.0000,0.0000,0.0000,false,0,0,8.00,828,59.4000,64226.7846,,,0.257184,0.287885,-0.013505
1781737201305,585,btc-updown-15m-1781736300,armed_init,,UP,0.9950,0.0400,0.9550,0.0000,0.0000,0.0000,0.0000,false,0,0,100.00,0,59.4000,64246.1133,,,-0.089304,-0.055534,0.172710
1781737272854,586,btc-updown-15m-1781737200,armed_init,,UP,0.6050,0.3950,0.2100,0.0000,0.0000,0.0000,0.0000,false,0,0,8.11,827,59.4000,64276.4847,,,0.035143,0.388051,-0.075701
1781737556804,586,btc-updown-15m-1781737200,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.5600,0.0100,0.0100,0.5600,true,1,1,39.67,543,59.4000,64289.1677,,,-1.076821,-0.709549,0.061458
